NUM,ID,Name,Cite,Lon,Lat,Type1,Type2,Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
168,144,山西长治党参栽培系统(长治市平顺县、壶关县),山西省长治市平顺县西沟乡石匣村,113.452,36.118,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,310.0,374.0,239.7,195.5,278.2,212.80002,223.1,210.2,277.90002,34.9,188.8,256.59998,34.3,218.1,271.40002,364.19998,443.3,127.6,280.3,165.4,748.0,218.4,63.8,373.0,129.70001,242.09999,114.2,234.7,252.0,77.899994,245.1,240.7,51.6,307.7,234.0,163.3,477.4,108.7,294.0,61.1,239.5,563.69995,389.09998,263.83615,29.051546
168,145,山西长治党参栽培系统(长治市平顺县、壶关县),山西省长治市壶关县晋庄镇北庄村,113.37,36.028,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,320.09998,403.5,194.5,200.79999,280.5,190.5,200.0,189.0,221.70001,23.6,133.4,169.29999,60.6,211.7,233.4,343.69998,402.09998,132.9,277.2,150.7,600.69995,199.70001,31.6,350.5,87.0,248.8,93.2,169.3,196.5,98.399994,258.8,243.5,56.5,257.30002,229.09999,145.20001,377.69998,77.3,245.00002,56.4,172.4,478.09998,260.4,195.74931,81.50857
169,146,内蒙古库伦荞麦旱作系统,内蒙古自治区通辽市库伦旗扣河子镇平安村,121.26,42.612,旱作农业系统,Dryland farming system,DFS,52.3,129.4,25.2,137.0,185.4,244.70001,265.2,60.5,23.2,143.6,167.1,248.29999,82.3,56.0,339.3,285.40002,102.3,212.9,303.90002,60.4,56.6,55.2,134.70001,201.9,155.5,118.100006,127.799995,195.4,194.0,59.0,217.9,59.2,278.9,123.59999,134.0,53.7,181.9,126.40001,81.0,112.7,93.8,215.9,266.80002,123.9802,107.32863
170,147,辽宁西丰梅花鹿养殖系统,辽宁省铁岭市西丰县郜家店镇安乐村,124.454,42.712,畜牧水产系统,Livestock and aquaculture system,LAS,259.7,213.1,162.90001,297.9,235.40001,626.7001,297.80002,347.7,121.299995,66.5,191.4,380.19998,108.1,58.6,575.7,673.10004,365.8,103.0,329.0,87.8,78.0,269.5,192.3,134.5,245.6,267.4,127.40001,324.7,183.4,120.7,441.80002,123.1,288.40002,438.9,112.5,87.1,324.3,80.1,148.4,217.20001,403.2,198.09999,435.80002,90.37138,342.52066
171,148,吉林长白山人参栽培系统(通化市集安;白山市抚松县、延边朝鲜族自治州安图）,吉林省通化市集安市大路镇古马岭村,125.643,40.927,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,62.699997,291.1,364.60004,140.8,233.19998,273.5,362.3,232.0,151.5,220.79999,505.6,147.5,338.3,48.8,171.4,353.2,315.0,129.4,452.9,167.8,160.5,256.19998,172.2,149.9,245.0,285.0,226.9,444.8,247.2,185.5,278.1,332.2,304.7,426.7,132.2,183.6,196.70001,31.1,319.7,138.70001,478.0,225.4,461.2,336.1419,569.222
171,149,吉林长白山人参栽培系统(通化市集安;白山市抚松县、延边朝鲜族自治州安图）,吉林省白山市抚松县万良镇小屯村,127.246,42.44,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,128.4,233.3,297.0,248.5,164.8,154.2,546.8,261.3,203.50002,373.30002,451.9,282.6,290.9,143.0,264.6,801.0,425.5,176.09999,331.7,264.5,313.3,266.7,200.79999,230.3,335.7,237.70001,197.40001,426.10004,236.1,154.4,514.4,120.700005,189.20001,438.90002,84.6,212.5,209.7,125.100006,351.40002,222.3,404.60004,174.8,403.7,300.63992,441.68756
171,150,吉林长白山人参栽培系统(通化市集安;白山市抚松县、延边朝鲜族自治州安图）,吉林省延边朝鲜族自治州安图县两江镇白河村,128.054,42.576,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,127.299995,141.9,250.69998,162.5,183.4,96.40001,373.0,250.6,221.9,390.3,369.90002,342.3,243.70001,125.40001,344.40002,666.89996,256.30002,124.399994,292.2,156.40001,302.5,204.3,230.6,135.9,267.4,145.40001,167.00002,344.3,247.80002,115.6,417.50003,20.8,244.0,303.2,102.1,207.3,118.2,145.9,411.5,187.09999,384.7,151.2,372.1,341.33716,313.7198
172,151,上海金山蟠桃栽培系统,上海市金山区吕巷镇,121.178,30.834,林业和林果系统,Forestry and forestry products system,FFPS,438.5,116.100006,391.19998,863.6,231.2,498.5,364.39996,149.70001,207.79999,370.9,282.8,471.3,292.2,475.80002,435.8,571.8,484.1,317.0,341.5,440.3,275.1,239.90001,242.5,86.3,135.2,298.3,184.4,283.4,149.4,228.00002,218.79999,344.90002,396.5,151.1,433.50003,346.2,396.09998,382.2,153.1,513.7,761.19995,542.4,290.59998,220.98016,717.8677
173,152,江苏吴中传统水生蔬菜栽培系统,江苏省苏州市吴中区江湾村,120.75,31.238,蔬菜瓜果系统,Vegetable and fruit system,VFS,334.5,294.8,260.7,767.19995,342.5,505.40002,476.79996,240.90002,318.9,370.09998,416.8,572.10004,309.8,371.40002,299.80002,631.6,437.5,334.0,323.90002,731.0,264.0,450.19998,122.600006,38.4,244.90001,297.8,137.59999,92.0,180.6,208.69998,154.5,302.0,360.7,124.399994,290.2,438.09998,502.60004,34.7,58.7,535.5,589.9,390.9,271.40002,220.43018,605.0455
174,153,江苏吴江基塘农业系统,江苏省苏州市吴江区黎里镇东秋村,120.868,31.033,复合农业生产系统,Comprehensive agricultural production system,CAPS,445.2,201.0,343.8,784.0,364.30002,631.5,380.90002,237.7,262.9,390.30002,367.5,657.0,298.3,395.6,350.1,597.3,503.8,386.5,333.8,602.10004,260.0,403.80002,231.30002,81.4,210.40001,320.3,193.2,183.70001,175.1,241.59999,229.2,333.7,394.8,197.8,376.1,304.90002,405.6,107.4,91.100006,559.4,685.89996,384.60004,267.59998,258.11542,681.4636
175,154,浙江吴兴溇港圩田农业系统,浙江省湖州市吴兴区织里镇,120.265,30.865,土地利用系统,Land use system,LUS,370.4,421.1,279.09998,820.6,462.9,371.2,436.6,295.6,294.6,461.0,576.10004,622.0,269.7,437.0,289.7,739.7001,590.1,312.09998,456.5,861.0,209.9,481.1,159.70001,78.5,303.7,248.40001,318.6,419.2,328.4,276.80002,406.2,468.10004,453.5,285.2,458.9,325.89996,505.30002,126.9,75.5,521.2,669.60004,685.69995,318.2,272.65698,838.2898
176,155,浙江东阳元胡水稻轮作系统,浙江省金华市东阳市横店,120.34,29.158,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,258.4,136.2,371.0,691.5,448.59998,240.90001,425.8,338.59998,420.0,849.7,309.7,73.9,763.7,820.80005,595.2,604.99994,103.5,480.7,727.0,320.0,423.09998,201.09999,179.1,180.2,264.1,500.59998,261.7,263.4,223.59999,442.90002,372.4,69.7,371.3,168.0,360.40002,521.1,317.1,143.0,131.3,681.00006,323.89996,523.19995,552.39996,150.02515,500.8034
177,156,浙江天台乌药林下栽培系统,浙江省台州市天台县三州乡下屋村,120.795,29.215,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,88.1,85.100006,372.9,659.69995,456.5,258.8,451.2,441.60004,453.7,997.1001,437.90002,39.8,753.6,699.10004,652.0,586.50006,66.2,557.80005,623.7,313.5,402.7,220.9,92.5,94.6,245.5,591.1,272.2,236.99998,289.4,521.9,442.5,105.0,398.0,217.3,375.90002,504.80002,306.90002,142.7,216.8,607.7,315.30002,559.39996,668.69995,246.11429,332.92938
178,157,安徽义安凤丹栽培系统,安徽省铜陵市义安区凤凰山村,118.023,30.875,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,343.40002,197.6,250.9,903.69995,429.80002,345.1,396.80002,555.9,310.69998,441.09998,523.0,712.49994,237.9,365.9,205.09999,578.7,590.99994,93.2,460.99994,1017.3,200.7,309.0,429.59998,119.7,258.7,182.7,293.59998,423.3,404.09998,171.7,516.0,398.30002,366.0,385.4,250.3,356.90002,777.89996,69.1,179.3,372.6,657.2001,130.1,182.0,112.195816,363.6412
179,158,安徽青阳九华黄精栽培系统,安徽省池州市青阳县庙前镇玉屏村,117.732,30.571,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,461.50003,229.1,234.1,1015.69995,503.6,399.80002,517.6,540.9,373.99997,576.5,626.4,587.99994,383.2,364.8,375.80002,854.10004,547.60004,152.4,714.89996,1289.9,291.8,417.30002,586.2999,140.4,439.4,203.0,325.59998,416.4,475.3,249.1,618.30005,427.69998,358.09998,465.0,397.59998,441.5,781.6,254.6,98.2,315.09998,731.9,345.90002,198.9,264.90494,378.70996
180,159,安徽歙县梯地茶园系统,安徽省黄山市歙县街源蜈蚣岭村,118.615,29.738,茶文化系统,Tea culture system,TCS,386.3,321.0,374.20004,955.69995,341.4,190.70001,265.3,297.7,553.4,882.5,429.7,134.8,615.4,845.2001,531.50006,1119.7,520.4,691.39996,567.80005,1098.7,126.200005,115.99999,525.7,353.4,361.80002,249.09999,253.70001,330.2,290.80002,482.40002,372.69998,290.6,536.9,413.4,387.1,850.6,570.0,451.50003,82.9,384.90002,751.9,314.3,230.5,242.82971,581.9989
181,160,福建长乐番薯种植系统,福建省福州市长乐区文岭镇,119.651,25.997,蔬菜瓜果系统,Vegetable and fruit system,VFS,296.9,552.8,652.00006,531.4,457.40002,569.39996,396.90002,270.90002,417.8,301.59998,986.0,257.8,584.8,414.50003,551.5,346.30002,562.7,406.19998,278.3,216.70001,451.19998,507.8,501.90002,255.29999,380.0,536.0,903.5,452.30002,470.1,455.1,308.9,485.5,495.80002,476.69998,289.9,832.4,711.69995,688.9,529.39996,322.8,130.4,662.7,793.3,564.8346,783.5757
182,161,福建武夷岩茶文化系统,福建省南平市武夷山市武夷山,118.03,27.76,茶文化系统,Tea culture system,TCS,566.4,359.39996,599.9,581.5,613.8,384.7,384.09998,285.6,485.3,470.90002,394.7,492.5,1008.8,631.1,874.10004,774.3,286.40002,689.0,821.00006,607.9,729.6,535.6,606.2,447.4,322.2,750.4999,526.2,307.6,277.7,392.19998,1089.0999,83.2,541.69995,352.6,255.0,622.9,627.2,388.5,118.7,581.9,263.5,596.0,677.5,464.00616,875.4535
183,162,江西湖口大豆栽培系统,江西省九江市湖口县流芳乡,116.267,29.543,蔬菜瓜果系统,Vegetable and fruit system,VFS,201.20001,329.5,276.90002,886.4,279.2,484.0,526.89996,333.30002,317.6,665.7001,757.60004,468.4,649.5,826.19995,474.60004,1050.0,491.3,581.10004,996.5,732.69995,242.30002,496.8,378.1,336.3,215.0,475.3,247.5,49.7,513.9,150.1,466.80002,235.5,603.30005,503.1,220.2,446.40002,547.4,645.4,130.8,221.4,487.8,302.2,298.4,296.8913,557.3447
184,163,山东昌邑山阳大梨栽培系统,山东省潍坊市昌邑市饮马镇山阳村,119.391,36.663,林业和林果系统,Forestry and forestry products system,FFPS,174.4,52.9,145.6,138.1,208.20001,318.8,59.5,66.7,116.700005,182.49998,344.19998,295.19998,168.9,216.20001,216.7,247.5,114.7,207.8,222.1,127.2,70.3,216.70001,117.3,305.1,193.40001,340.9,34.0,340.4,439.8,221.4,154.0,234.4,153.5,179.4,44.8,46.2,36.0,85.2,109.8,123.9,139.29999,93.899994,285.4,157.66147,443.94553
185,164,山东平邑金银花—山楂复合系统,山东临沂市平邑县郑城镇,117.659,35.266,复合农业生产系统,Comprehensive agricultural production system,CAPS,305.5,48.4,78.399994,146.9,252.8,97.600006,149.9,247.4,177.1,114.600006,417.30002,220.6,233.1,344.9,172.3,488.4,200.3,111.3,551.2,294.2,352.4,83.3,207.5,523.0,332.2,445.0,111.3,349.6,322.9,190.40001,231.5,175.79999,213.6,219.6,51.1,86.399994,199.0,177.1,133.5,94.9,385.7,385.7,276.3,231.7171,592.05835
186,165,山东临清黄河故道古桑树群,山东聊城市临清市新华路街道郭堤村,115.765,36.867,林业和林果系统,Forestry and forestry products system,FFPS,211.0,118.8,33.3,245.4,159.20001,288.7,98.9,209.6,130.4,76.399994,306.30002,127.0,165.70001,300.19998,166.1,184.8,172.8,101.5,159.8,86.2,205.4,211.20001,72.3,227.4,240.3,182.20001,153.7,246.40001,197.5,222.40001,274.4,39.5,121.799995,33.6,68.1,34.9,150.5,34.9,142.3,102.3,98.9,430.4,226.4,42.785965,184.42387
187,166,河南宁陵黄河故道古梨园,河南省商丘市宁陵县石桥镇,115.311,34.505,林业和林果系统,Forestry and forestry products system,FFPS,335.19998,225.4,226.6,273.9,430.7,245.0,76.7,139.8,52.0,523.9,288.09998,317.9,203.9,131.1,269.2,246.2,214.90001,47.1,415.8,115.600006,245.0,44.4,144.7,290.8,344.2,228.6,159.79999,265.2,295.7,110.0,186.4,71.5,157.6,161.29999,35.3,120.399994,320.00003,159.4,146.6,36.2,261.90002,524.5,158.7,221.92467,635.5936
188,167,河南林州太行菊栽培系统,河南省安阳市林州市茶店镇,113.819,35.831,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,259.19998,277.4,276.8,165.20001,268.1,137.0,188.1,237.6,101.7,29.9,203.3,104.2,111.4,267.10004,313.69998,306.6,428.9,36.3,293.5,145.70001,568.4,185.7,66.6,303.19998,30.2,181.70001,91.0,105.5,180.80002,242.0,267.2,171.40001,60.2,149.6,126.5,147.1,396.9,102.7,319.1,34.3,70.899994,658.5,199.79999,320.622,123.76445
189,168,湖北秭归柑橘栽培系统,湖北省宜昌市秭归县郭家坝镇,110.751,30.955,林业和林果系统,Forestry and forestry products system,FFPS,420.6,154.4,780.9,640.0,358.40002,380.4,636.10004,486.09998,130.79999,583.8,182.7,223.6,188.2,616.4,374.4,439.19998,701.00006,294.80002,622.3,435.7,393.5,228.7,353.09998,546.1,439.90002,147.5,236.29999,478.0,537.4,369.19998,526.9,341.8,185.6,339.3,282.5,227.30002,446.9,398.69998,140.5,66.9,745.4,236.0,191.2,188.13931,160.4431
190,169,湖北京山稻作文化系统,湖北省荆门市京山市孙桥镇,113.015,31.088,稻作农业系统,Rice farming system,RFS,755.30005,238.2,488.0,890.80005,264.1,373.80002,372.2,534.80005,331.0,402.3,355.8,755.4,328.80002,447.90002,431.8,326.30002,811.3999,208.29999,511.2,228.5,308.2,134.4,416.0,216.5,419.3,252.0,42.3,319.6,488.7,159.0,397.7,376.4,241.0,463.00003,297.19998,571.3,417.90002,172.9,260.9,356.4,722.30005,241.8,269.59998,431.8777,268.00577
191,170,湖北咸宁古桂花树群,湖北省咸宁市咸安区桂花镇柏墩村,114.345,29.72,林业和林果系统,Forestry and forestry products system,FFPS,290.1,550.60004,263.0,840.39996,264.40002,308.1,352.69995,412.3,643.0,447.19998,625.80005,607.60004,272.0,419.4,432.49997,888.80005,609.7999,156.8,968.80005,852.2,163.6,162.5,349.09998,573.89996,495.5,425.9,131.2,38.2,149.4,234.59999,384.9,146.5,101.3,210.7,366.90002,403.4,726.5,364.0,143.6,146.7,411.50003,358.4,192.4,214.33902,633.65424
192,171,湖南洪江山地香稻栽培文化系统,湖南省怀化市洪江市深渡苗族乡,110.088,27.132,稻作农业系统,Rice farming system,RFS,497.8,466.90002,582.5,499.19998,263.7,243.29999,505.69998,363.5,279.0,379.09998,603.0,791.0,388.8,598.1,757.0,428.09998,697.80005,541.2,902.1,545.30005,221.99998,516.80005,629.39996,323.0,719.0,102.8,185.7,160.7,308.4,444.3,246.40001,100.8,466.5,589.39996,342.6,318.7,976.7001,355.5,36.6,402.09998,530.69995,299.49997,160.0,282.76544,405.0025
193,172,广东增城丝苗米文化系统,广东省广州市增城区朱村街,113.697,23.277,稻作农业系统,Rice farming system,RFS,578.0,416.8,820.4,1304.5,406.0,603.19995,430.3,911.8,423.99997,359.2,330.19998,237.59999,893.1001,794.9,383.9,706.0,561.0,768.9,457.40002,506.69998,391.8,503.2,217.4,304.6,110.5,443.7,657.9,503.0,767.8,59.4,562.9,325.7,351.5,664.2,345.8,610.30005,732.69995,170.7,447.9,315.40002,252.79999,229.5,683.4,300.2096,506.7532
194,173,广东南雄水旱轮作系统,广东省韶关市南雄市珠玑镇,114.356,25.196,复合农业生产系统,Comprehensive agricultural production system,CAPS,466.5,510.2,229.7,415.3,449.09998,289.2,382.7,435.6,334.1,212.20001,574.9,203.90001,413.2,276.40002,537.89996,465.20004,730.8,386.6,322.4,304.8,330.4,296.4,360.0,84.600006,278.0,276.3,539.9,199.2,463.8,158.40001,386.6,357.3,301.6,281.5,109.40001,274.80002,512.7,115.600006,183.6,238.5,69.0,39.9,334.0,230.33147,534.6343
195,174,广东饶平单丛茶文化系统,广东省潮州市潮安区凤凰镇,116.698,23.906,茶文化系统,Tea culture system,TCS,383.69998,476.10004,365.4,614.4,562.7,535.1,701.0,513.5,281.2,349.7,1019.0,404.1,691.3,387.59998,272.6,398.0,402.59998,554.69995,252.3,503.10004,479.7,496.00003,175.5,430.59998,171.70001,422.19998,1070.2,563.30005,669.0,173.4,262.3,327.3,233.29999,526.3,225.6,333.8,468.6,368.5,346.3,226.29999,199.6,140.5,239.59999,340.2478,813.0504
196,175,广西永福罗汉果栽培系统,广西桂林市永福县龙江乡,109.828,25.247,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,789.5,1045.1,561.4,668.7,397.2,636.1,573.69995,1000.9,384.3,457.2,1461.5,414.3,992.3,883.80005,1203.5,447.8,802.3,788.1,1807.3999,792.2,376.0,385.99997,993.00006,650.5,472.4,436.69998,351.6,192.6,299.8,369.2,756.1,275.8,394.90002,706.0,446.1,891.50006,971.80005,304.69998,193.1,428.6,808.9,57.3,586.4,430.3946,1029.8401
197,176,广西苍梧六堡茶文化系统,广西梧州市苍梧县六堡镇,111.376,23.815,茶文化系统,Tea culture system,TCS,987.69995,1078.0,725.6,1044.7,359.19998,589.0,368.5,673.19995,492.2,329.69998,684.10004,237.40001,891.4,720.60004,530.80005,627.89996,430.2,399.6,850.6,244.0,123.5,620.49994,440.80002,130.9,137.5,503.90002,437.1,110.5,184.7,230.79999,644.1,196.5,470.0,744.19995,282.2,474.2,839.8,247.6,198.70001,511.59998,227.90001,237.5,580.3,270.9792,690.921
198,177,海南白沙黎族山兰稻作文化系统,海南省白沙县青松乡拥处村,109.294,19.165,稻作农业系统,Rice farming system,RFS,659.3,377.80002,455.0,693.6,265.7,513.6,552.9,249.09999,513.5,583.2,625.60004,506.50003,464.00003,151.20001,630.9,552.19995,991.6,449.3,282.80002,261.3,633.5,626.7,327.7,751.0,492.09998,680.69995,295.1,687.6,447.3,716.5,478.19998,1061.3,530.89996,737.5,695.3,561.7,1031.3999,477.4,703.3,354.5,359.5,535.3,411.69998,378.65332,855.2206
199,178,重庆江津花椒栽培系统,重庆江津区先锋镇,106.299,29.214,林业和林果系统,Forestry and forestry products system,FFPS,114.600006,229.6,457.20004,395.19998,481.0,219.9,390.80002,322.7,347.69998,339.60004,213.6,134.9,344.2,303.6,251.3,317.5,252.9,430.30002,557.19995,464.9,276.8,96.399994,324.5,193.2,479.4,182.90001,163.1,391.0,167.70001,306.1,288.9,151.5,181.4,289.1,267.1,378.3,320.1,243.7,206.90001,151.5,275.6,369.2,252.00002,385.88943,413.81787
200,179,重庆荣昌猪养殖系统,重庆荣昌区广顺街道,105.52,29.372,畜牧水产系统,Livestock and aquaculture system,LAS,246.09999,260.5,271.4,564.19995,539.30005,540.4,583.6,310.3,311.0,370.40002,209.8,333.40002,88.9,231.7,421.30002,95.299995,399.19998,103.0,553.4,285.69998,299.5,118.6,195.20001,252.7,439.5,231.9,164.90001,379.7,153.3,264.90002,364.90002,168.8,337.5,326.1,422.7,404.8,254.1,168.3,223.5,102.899994,380.90002,148.2,143.9,582.0308,295.23346
201,180,四川北川苔子茶复合栽培系统,四川绵阳市北川县坝底乡茶马村,104.154,31.849,复合农业生产系统,Comprehensive agricultural production system,CAPS,616.39996,724.7999,531.4,479.8,423.80002,322.7,197.5,451.80002,495.7,343.19998,1030.9,368.4,831.1,604.8,373.4,616.3,496.09998,512.5,1076.9,375.90002,457.3,773.6,193.00002,623.5,264.3,451.59998,184.8,697.3999,723.2,526.2,682.99994,543.8,473.0,804.6,405.59998,306.2,376.2,303.1,599.0,408.3,1244.9,758.9,404.19998,210.44302,634.4925
202,181,四川高坪蚕桑文化系统,四川省南充市高坪区会龙镇硝厂村,106.348,30.853,蚕桑系统,Silkworm system,SS,704.1,239.0,385.1,395.7,417.09998,445.7,541.5,415.90002,275.0,465.5,363.1,412.5,343.5,581.3,457.3,454.0,379.40002,146.4,602.99994,429.0,563.0,146.2,338.8,398.9,193.4,584.9,180.6,447.3,328.8,328.69998,322.5,322.2,442.40002,231.5,305.5,329.1,352.40002,241.3,182.2,333.59998,268.19998,312.7,220.5,302.71402,219.72624
203,182,四川筠连山地茶文化系统,四川省宜宾市筠连县巡司镇银星村,104.545,28.08,茶文化系统,Tea culture system,TCS,326.3,392.0,352.3,668.89996,630.30005,504.59998,425.80002,350.2,264.0,446.0,430.7,620.0,458.8,283.30002,405.0,378.0,495.50003,445.9,514.8,414.8,368.9,413.00003,251.59999,93.0,309.69998,417.19998,364.30002,498.3,698.69995,453.69998,264.8,281.5,558.19995,745.0,212.20001,396.3,605.19995,388.5,327.9,191.4,425.2,380.40002,201.20001,218.51067,537.2229
204,183,贵州兴仁薏仁米栽培系统,贵州省黔西南州兴仁市下山镇,105.212,25.591,蔬菜瓜果系统,Vegetable and fruit system,VFS,265.6,229.69998,439.9,563.6,317.69998,286.1,475.1,243.3,279.6,192.40001,443.40002,201.2,381.59998,404.0,347.90002,278.4,388.30002,354.50003,239.5,509.1,167.2,652.6,490.49997,417.9,408.69998,258.90002,244.79999,515.2,441.09998,193.9,424.40002,98.7,248.29999,164.70001,433.40002,600.3,276.8,383.7,473.1,392.0,349.9,265.8,266.4,220.35884,573.1638
205,184,西藏芒康葡萄栽培系统,西藏自治区昌都市芒康县纳西民族乡,98.605,29.035,林业和林果系统,Forestry and forestry products system,FFPS,282.8,79.899994,212.79999,50.8,332.6,190.8,211.3,280.6,355.99997,260.40002,272.2,188.6,167.49998,108.7,207.1,158.5,138.9,141.8,244.7,165.0,252.5,113.0,266.4,75.8,172.90001,106.6,144.5,166.1,177.79999,160.0,360.30002,227.19998,30.6,182.0,186.4,151.9,57.0,126.2,99.2,108.5,138.5,202.90001,237.1,140.00078,100.73837
206,185,西藏工布江达藏猪养殖系统,西藏自治区林芝市工布江达县朱拉乡柳四朗村,93.477,30.243,畜牧水产系统,Livestock and aquaculture system,LAS,288.6,137.79999,121.5,73.299995,221.40001,271.8,84.200005,216.90001,148.6,211.20001,231.70001,257.5,146.0,163.9,80.3,168.20001,119.2,82.5,339.40002,154.39998,201.8,104.7,157.6,169.40001,149.70001,82.899994,90.4,101.9,160.59999,111.100006,227.9,196.59999,79.899994,136.9,230.5,135.9,111.0,110.9,199.09999,117.4,249.4,233.3,122.600006,263.9239,102.32788
207,186,陕西府谷海红果栽培系统,陕西省榆林市府谷县古城镇沙坪村,111.056,39.46,林业和林果系统,Forestry and forestry products system,FFPS,24.0,126.2,202.3,84.4,36.1,93.100006,47.3,167.0,132.5,116.5,92.399994,176.7,259.2,23.6,178.7,393.3,189.7,26.4,167.20001,57.5,30.9,170.1,103.8,105.5,148.3,43.6,26.4,190.79999,100.7,198.0,140.9,39.6,165.79999,210.4,50.5,57.7,212.5,110.9,190.59999,63.5,28.0,57.4,429.40002,73.273636,149.93022
208,187,青海三江源曲麻莱高寒游牧系统,青海省玉树藏族自治州曲麻莱县曲麻河乡措池村,94.945,34.849,畜牧水产系统,Livestock and aquaculture system,LAS,58.3,71.4,58.5,56.0,67.3,78.0,68.8,100.899994,99.8,206.40001,83.399994,67.0,140.8,87.899994,124.0,67.3,110.6,74.700005,74.6,44.899998,61.9,66.7,116.899994,48.300003,85.299995,138.5,44.2,138.5,98.5,147.1,135.40001,51.8,21.599998,66.1,127.600006,82.7,68.0,65.9,44.4,91.9,101.0,96.7,74.600006,177.17763,93.35387
209,188,宁夏平原引黄灌溉农业系统,宁夏吴忠市青铜峡市大坝镇韦桥村,105.999,37.954,水利灌溉系统,Water irrigation system,WIS,20.6,81.2,19.1,56.8,30.1,121.1,19.9,70.4,51.1,20.8,18.6,22.2,100.299995,34.6,103.200005,79.8,139.3,67.3,170.4,20.1,18.8,143.0,182.6,76.7,24.5,29.6,19.8,53.1,24.1,18.0,20.0,20.2,24.8,19.3,64.2,19.9,19.8,27.5,85.0,118.3,23.6,22.7,25.6,20.211542,96.776695
210,189,新疆叶城核桃栽培系统,新疆喀什地区叶城县河园镇,77.291,37.838,林业和林果系统,Forestry and forestry products system,FFPS,12.5,12.3,125.6,14.6,12.2,12.3,12.4,12.3,15.3,71.2,31.699999,12.2,47.1,12.4,12.1,15.4,43.8,12.3,17.4,12.4,12.7,23.1,97.8,16.7,41.3,16.1,13.5,13.3,12.0,12.1,46.4,34.4,12.5,88.2,12.9,35.800003,113.49999,13.8,96.5,12.7,14.7,64.700005,13.3,12.290298,12.647528
211,190,新疆昭苏草原马牧养系统,新疆维吾尔自治区伊犁哈萨克自治州昭苏县昭苏马场,81.001,43.098,畜牧水产系统,Livestock and aquaculture system,LAS,156.6,237.09999,133.2,113.5,131.7,144.7,100.899994,204.40001,196.29999,42.300003,70.3,163.8,139.4,223.0,155.8,128.8,182.8,128.70001,241.5,205.2,175.90001,149.3,135.4,100.2,123.59999,148.1,97.100006,173.6,58.8,68.8,59.5,164.3,96.0,131.9,140.4,181.09999,208.2,51.9,127.299995,148.5,110.8,63.9,161.2,116.06624,71.82567
