NUM,ID,Name,Cite,Lon,Lat,Type1,Type2,Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
56,31,广东潮安凤凰单丛茶文化系统,广东省潮州市潮安区凤凰镇乌岽村,116.654,23.955,茶文化系统,Tea culture system,TCS,32.64862,30.444214,32.221527,30.504486,30.634186,32.729156,32.159485,32.07898,33.12375,33.056244,32.52173,30.540283,31.165833,29.88681,31.649445,31.368011,31.887115,30.116028,31.262665,30.93332,31.830963,30.902405,32.812714,32.710052,32.44406,31.851837,31.441559,31.795746,32.26715,33.40207,31.335724,33.170044,32.19748,31.109772,32.72641,31.912872,32.340485,32.4404,34.116364,32.199463,34.48529,32.634735,32.62805,33.154755,32.486877,31.808685
57,32,广西龙胜龙脊梯田系统,广西桂林市龙胜各族自治县龙脊镇,110.068,25.735,稻作农业系统,Rice farming system,RFS,30.61496,31.188019,29.677643,30.722473,31.170135,30.616486,30.585327,29.763367,31.030487,33.294678,33.06375,31.970245,31.708527,31.332703,31.719147,32.050873,31.371002,30.23703,30.253693,30.808746,30.220917,31.687439,30.80008,32.58139,31.178741,32.25589,30.997162,32.317657,31.556671,31.573517,32.263428,30.909271,30.576385,32.323975,31.618988,30.046234,32.06613,31.238861,31.280182,31.544891,29.874634,32.914673,31.718964,30.759155,33.378998,30.855774
58,33,四川江油辛夷花传统栽培体系,四川省绵阳市江油市大康镇旱丰村,104.65,31.845,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,30.31845,32.231384,32.48941,30.669281,31.540894,31.463776,31.140717,32.44992,32.6192,30.980103,32.354706,31.504883,31.017273,32.47229,32.374115,31.94809,32.31302,32.687897,33.078583,30.775482,31.970062,35.305237,35.394745,30.653442,33.69568,34.260437,36.423737,32.66501,32.947113,34.115448,31.838806,32.102814,32.042572,33.36548,31.20401,33.34787,34.618866,33.960358,32.175995,32.719025,32.38388,31.700531,37.468903,33.56375,34.008087,35.676727
59,34,云南广南八宝稻作生态系统,云南省文山州广南县八宝镇,105.432,23.746,稻作农业系统,Rice farming system,RFS,30.656036,28.621185,32.23105,31.065094,30.991364,29.315277,28.838104,32.48227,31.034088,31.182983,30.389923,29.398956,29.733612,31.005188,33.760223,29.686646,29.67331,29.483002,29.602692,30.039978,28.539642,29.826324,28.74887,32.525482,29.353424,32.780304,32.990936,30.311127,30.75531,31.72168,31.175568,29.815582,34.58316,29.157013,31.314178,30.69934,29.907104,32.821808,28.682037,30.672302,31.531311,30.26181,29.754333,34.72879,30.491852,30.184052
60,35,云南剑川稻麦复种系统,云南省大理州剑川县剑湖周边金华镇,99.912,26.537,稻作农业系统,Rice farming system,RFS,24.111542,24.54541,27.647156,28.04773,25.592499,26.21286,28.685547,28.243713,26.09018,26.256134,24.460663,26.011322,27.614471,25.339386,27.1203,25.724579,26.42926,25.664917,25.760529,27.074371,24.26413,24.968536,25.427612,25.413483,24.224426,28.405365,24.96695,26.074188,24.28363,27.514984,25.898376,25.147003,29.474854,28.53482,28.73996,28.105194,26.94107,26.668488,25.466797,28.890228,26.340607,26.89206,25.20166,29.531708,25.828705,25.473663
61,36,甘肃岷县当归种植系统,甘肃省定西市岷县梅川镇西坝村,104.024,34.574,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,22.636017,24.01773,24.603241,23.500397,24.13324,25.401459,24.58142,23.326965,25.765106,23.84549,23.889069,24.133514,23.171173,24.062225,25.286774,24.793213,23.7547,25.251923,26.906586,24.611176,27.030914,24.01178,24.031952,25.301117,23.033997,23.02121,25.751007,23.551544,23.885803,23.539093,27.41272,25.742401,23.498505,25.97696,24.644318,25.33725,27.74057,26.447205,24.569733,25.60553,22.51944,24.704376,28.545715,25.55957,25.367981,24.533112
62,37,宁夏灵武长枣种植系统,宁夏回族自治区银川市灵武市东塔镇果园村,106.359,38.084,林业和林果系统,Forestry and forestry products system,FFPS,39.004974,37.302612,35.08969,37.62204,35.757355,37.170868,35.91574,37.937347,37.598663,35.257233,37.123444,37.140137,35.28763,34.953583,36.686127,36.10324,36.3472,39.398407,37.387543,38.040985,39.851715,38.809967,35.83133,36.254913,36.917877,38.529816,38.153656,35.76999,37.068817,37.28189,39.021027,37.189606,36.18387,38.180023,38.51779,39.179626,37.09256,40.37979,38.299713,36.13925,37.20337,38.70938,40.06656,37.485077,37.676544,37.200836
63,38,新疆哈密市哈密瓜栽培与贡瓜文化系统,新疆维吾尔自治区哈密市伊州区花园乡,93.476,42.747,蔬菜瓜果系统,Vegetable and fruit system,VFS,43.145233,42.02951,40.34253,41.157623,39.483246,39.342133,44.54074,41.286896,40.86319,39.33383,41.632812,43.204376,41.598755,38.409973,43.05728,41.00064,41.06839,42.124237,41.751984,43.910126,44.355316,41.231598,42.08133,38.705414,42.729828,40.601685,43.48654,42.782562,42.62201,40.003296,44.195953,44.82599,40.735107,39.56711,40.770172,43.810516,44.85965,42.494995,42.714325,40.773956,39.8403,42.25876,41.33551,44.009216,41.797333,43.518494
64,39,北京平谷四座楼麻核桃生产系统,北京市平谷区熊儿寨乡,117.128,40.284,林业和林果系统,Forestry and forestry products system,FFPS,32.783478,36.915314,34.951324,36.36325,35.11563,31.219543,36.7081,33.347534,36.500946,32.842926,34.52011,33.534576,36.443237,34.053497,34.656464,32.861115,32.832947,36.7377,34.24521,38.24051,38.14969,36.23297,36.796844,34.963226,37.937347,34.69937,35.14444,35.76181,33.14627,35.389435,36.966766,33.434357,35.649353,33.95932,36.850494,37.65689,33.74002,36.875183,37.787994,36.80136,35.784454,33.194275,35.136017,38.261963,36.439545,34.862396
65,40,北京京西稻作文化系统,北京市海淀区上庄镇,116.209,40.095,稻作农业系统,Rice farming system,RFS,36.492462,39.372345,37.78897,38.456085,38.22696,33.521515,39.09384,34.64215,39.287933,37.108673,35.88272,36.429108,39.2554,36.444122,37.261017,35.549164,35.497803,40.841217,37.98349,40.25888,40.52664,39.38748,39.933807,37.471497,40.439667,39.639282,36.901093,38.6528,35.100555,38.810516,40.24118,36.29532,39.270447,36.31006,40.666534,40.709778,37.895233,39.402527,40.588867,39.071564,37.672394,35.8425,38.220184,40.591095,38.018585,38.452484
66,41,辽宁桓仁京租稻栽培系统,辽宁省本溪市桓仁满族自治县桓仁镇,125.31,41.302,稻作农业系统,Rice farming system,RFS,29.571503,30.845673,30.26181,30.35147,29.92099,28.45047,27.99768,29.66269,31.711823,32.90448,29.720245,28.775543,29.091156,28.332,32.74774,28.654083,29.8732,33.016876,29.220856,31.272858,31.144379,29.541412,31.948456,29.090546,30.438995,30.650848,28.890686,31.258484,31.833893,32.084564,30.513733,29.986633,29.643341,29.78894,31.41684,29.470123,32.930847,31.868805,33.631256,31.128845,30.732574,31.259735,30.024994,31.131927,30.218597,31.425446
67,42,吉林延边苹果梨栽培系统,吉林省延边州龙井市老头沟镇小箕村,129.135,42.884,林业和林果系统,Forestry and forestry products system,FFPS,30.171906,30.686798,31.224213,32.20175,29.808899,30.290802,28.329193,29.509857,32.7919,30.357666,30.845764,28.690948,30.16043,27.08786,32.224304,31.103485,30.368011,33.780975,28.986237,31.966217,31.40091,31.475616,31.490723,29.440765,30.562958,31.570251,30.92389,31.857513,32.003876,31.9263,32.361206,30.65091,31.206635,30.641815,32.171417,32.094025,33.362488,31.312073,33.83725,32.252777,30.223602,32.02466,30.154877,31.519196,30.872833,33.292755
68,43,黑龙江抚远赫哲族鱼文化系统,黑龙江省佳木斯市抚远市抓吉赫哲族村,134.645,48.169,畜牧水产系统,Livestock and aquaculture system,LAS,32.600586,29.374573,34.69467,29.217316,30.180847,30.00351,31.85611,31.776337,33.101562,32.57022,31.230865,29.45633,30.887482,29.317352,32.31183,32.11447,31.233917,31.672577,31.831055,34.3161,33.746613,30.653656,30.32602,31.850708,31.525604,30.343445,31.682465,31.472137,33.170563,30.282684,35.2258,32.047394,31.654022,30.368011,31.82785,31.609344,29.630463,33.834503,31.217255,29.269867,31.519867,33.608643,31.011627,31.749603,31.613739,34.543182
69,44,黑龙江宁安响水稻作文化系统,黑龙江省牡丹江市宁安市渤海镇,129.162,44.119,稻作农业系统,Rice farming system,RFS,31.531311,31.44513,33.154358,31.199799,30.212006,30.209595,29.588959,29.526764,32.56494,32.593933,30.552338,28.928192,30.783478,28.858612,33.236023,31.792206,30.595886,34.932404,30.301666,33.179108,34.10269,32.61505,32.214325,31.186646,31.730927,32.068512,31.146576,33.642487,31.8013,31.662628,34.98053,31.826721,30.821136,31.268005,32.321808,32.123016,33.75293,32.64615,35.012054,32.79666,31.275787,33.04117,31.015228,32.521454,30.637909,32.9935
